Path,Cut,Counts
/disco4/SIMULACIONES/axions//axions_40/Events/run_01/m_delphes_events.root,vbfCuts,22599
/disco4/SIMULACIONES/axions//axions_44/Events/run_01/m_delphes_events.root,vbfCuts,22529
/disco4/SIMULACIONES/axions//axions_53/Events/run_01/m_delphes_events.root,vbfCuts,22336
/disco4/SIMULACIONES/axions//axions_1/Events/run_01/m_delphes_events.root,vbfCuts,22353
/disco4/SIMULACIONES/axions//axions_55/Events/run_01/m_delphes_events.root,vbfCuts,22601
/disco4/SIMULACIONES/axions//axions_74/Events/run_01/m_delphes_events.root,vbfCuts,22862
/disco4/SIMULACIONES/axions//axions_23/Events/run_01/m_delphes_events.root,vbfCuts,22520
/disco4/SIMULACIONES/axions//axions_21/Events/run_01/m_delphes_events.root,vbfCuts,22575
/disco4/SIMULACIONES/axions//axions_64/Events/run_01/m_delphes_events.root,vbfCuts,22755
/disco4/SIMULACIONES/axions//axions_48/Events/run_01/m_delphes_events.root,vbfCuts,22725
/disco4/SIMULACIONES/axions//axions_73/Events/run_01/m_delphes_events.root,vbfCuts,22676
/disco4/SIMULACIONES/axions//axions_76/Events/run_01/m_delphes_events.root,vbfCuts,22591
/disco4/SIMULACIONES/axions//axions_82/Events/run_01/m_delphes_events.root,vbfCuts,22693
/disco4/SIMULACIONES/axions//axions_20/Events/run_01/m_delphes_events.root,vbfCuts,22650
/disco4/SIMULACIONES/axions//axions_18/Events/run_01/m_delphes_events.root,vbfCuts,22690
/disco4/SIMULACIONES/axions//axions_19/Events/run_01/m_delphes_events.root,vbfCuts,22585
/disco4/SIMULACIONES/axions//axions_75/Events/run_01/m_delphes_events.root,vbfCuts,22623
/disco4/SIMULACIONES/axions//axions_26/Events/run_01/m_delphes_events.root,vbfCuts,22652
/disco4/SIMULACIONES/axions//axions_77/Events/run_01/m_delphes_events.root,vbfCuts,22666
/disco4/SIMULACIONES/axions//axions_90/Events/run_01/m_delphes_events.root,vbfCuts,22394
/disco4/SIMULACIONES/axions//axions_41/Events/run_01/m_delphes_events.root,vbfCuts,22434
/disco4/SIMULACIONES/axions//axions_3/Events/run_01/m_delphes_events.root,vbfCuts,22571
/disco4/SIMULACIONES/axions//axions_50/Events/run_01/m_delphes_events.root,vbfCuts,22598
